,jail_sentence,criminal_risk_radius,cop_catch_radius,criminal_risk_aversion,criminal_disconnectivity,Run,Centrum,Criminals in jail,Nieuw-West,Noord,Oost,Total crimes,West,Zuid,Zuidoost
593,10,3,10,195,49,593.0,0.014924999999999992,6.0,0.0,0.0,0.07959999999999993,240.0,0.0,0.3532250000000001,0.0
594,5,9,9,138,49,594.0,0.05969999999999997,33.0,0.0,0.0,0.0,1093.0,0.0,3.4477500000000005,0.0
595,20,8,5,445,48,595.0,0.6865999999999997,5.0,5.308525000000004,5.756225000000001,2.875700000000001,5797.0,2.0248249999999994,4.198949999999997,1.5273750000000006
596,15,8,5,445,48,596.0,0.8110250000000002,27.0,0.0,0.0,0.0,1230.0,0.0,3.124350000000001,0.0
597,20,4,5,445,48,597.0,1.641825,30.0,2.218924999999999,0.58705,1.4925250000000012,2946.0,1.2139250000000006,2.3035749999999977,0.6219000000000002
598,20,8,5,445,48,598.0,0.23382499999999998,7.0,6.273699999999998,2.462650000000002,5.616999999999998,5844.0,2.5273499999999998,3.447725000000001,1.1442499999999998
599,20,8,5,388,48,599.0,1.731375,2.0,5.452750000000002,3.9553,5.66165,6466.0,1.53235,4.86565,0.6666499999999997
600,20,8,5,445,99,600.0,0.7264000000000006,4.0,4.636825000000001,4.860675,6.975174999999999,7358.0,3.4625999999999992,3.452749999999999,1.3283250000000009
601,15,4,5,388,99,601.0,0.915425,22.0,3.0398500000000017,3.41285,5.119575000000003,4096.0,1.6717,1.0696500000000007,0.6964999999999999
602,15,5,8,70,23,602.0,0.014924999999999992,6.0,0.0,0.0,0.07959999999999993,240.0,0.0,0.3532250000000001,0.0
603,20,5,8,70,23,603.0,0.6517249999999997,33.0,2.0547000000000017,0.497525,2.0796249999999996,2368.0,1.0895500000000005,1.77115,0.27362500000000006
604,15,7,8,70,23,604.0,0.6517249999999997,33.0,2.0547000000000017,0.497525,2.0796249999999996,2368.0,1.0895500000000005,1.77115,0.27362500000000006
605,15,5,2,70,23,605.0,0.6865999999999997,5.0,5.308525000000004,5.756225000000001,2.875700000000001,5797.0,2.0248249999999994,4.198949999999997,1.5273750000000006
606,15,5,8,263,23,606.0,0.014924999999999992,6.0,0.0,0.0,0.07959999999999993,240.0,0.0,0.3532250000000001,0.0
607,15,5,8,70,74,607.0,0.6865999999999997,5.0,5.308525000000004,5.756225000000001,2.875700000000001,5797.0,2.0248249999999994,4.198949999999997,1.5273750000000006
608,20,7,2,263,74,608.0,1.1890249999999996,13.0,5.323449999999998,3.4477749999999996,4.298525000000001,6565.0,3.1443000000000008,4.124399999999995,1.3731249999999997
609,5,10,3,320,73,609.0,1.5671500000000003,37.0,0.7114250000000001,0.0,0.422875,1849.0,1.1044749999999999,2.2089250000000007,0.18407500000000002
610,10,10,3,320,73,610.0,0.05969999999999997,33.0,0.0,0.0,0.0,1093.0,0.0,3.4477500000000005,0.0
611,5,2,3,320,73,611.0,1.5671500000000003,37.0,0.7114250000000001,0.0,0.422875,1849.0,1.1044749999999999,2.2089250000000007,0.18407500000000002
612,5,10,7,320,73,612.0,0.23382499999999998,7.0,6.273699999999998,2.462650000000002,5.616999999999998,5844.0,2.5273499999999998,3.447725000000001,1.1442499999999998
613,5,10,3,13,73,613.0,0.014924999999999992,6.0,0.0,0.0,0.07959999999999993,240.0,0.0,0.3532250000000001,0.0
614,5,10,3,320,24,614.0,0.7264000000000006,4.0,4.636825000000001,4.860675,6.975174999999999,7358.0,3.4625999999999992,3.452749999999999,1.3283250000000009
615,10,2,7,13,24,615.0,0.915425,22.0,3.0398500000000017,3.41285,5.119575000000003,4096.0,1.6717,1.0696500000000007,0.6964999999999999
616,4,2,7,476,4,616.0,0.373125,24.0,3.666675,1.3283500000000006,3.4726500000000002,3291.0,0.811,2.517374999999999,0.9402750000000002
617,6,2,7,476,4,617.0,0.6517249999999997,33.0,2.0547000000000017,0.497525,2.0796249999999996,2368.0,1.0895500000000005,1.77115,0.27362500000000006
618,4,8,7,476,4,618.0,1.5671500000000003,37.0,0.7114250000000001,0.0,0.422875,1849.0,1.1044749999999999,2.2089250000000007,0.18407500000000002
619,4,2,10,476,4,619.0,0.05969999999999997,33.0,0.0,0.0,0.0,1093.0,0.0,3.4477500000000005,0.0
620,4,2,7,169,4,620.0,0.23382499999999998,7.0,6.273699999999998,2.462650000000002,5.616999999999998,5844.0,2.5273499999999998,3.447725000000001,1.1442499999999998
621,4,2,7,476,55,621.0,0.915425,22.0,3.0398500000000017,3.41285,5.119575000000003,4096.0,1.6717,1.0696500000000007,0.6964999999999999
622,6,8,10,169,55,622.0,1.1890249999999996,13.0,5.323449999999998,3.4477749999999996,4.298525000000001,6565.0,3.1443000000000008,4.124399999999995,1.3731249999999997
623,14,6,3,226,54,623.0,0.014924999999999992,6.0,0.0,0.0,0.07959999999999993,240.0,0.0,0.3532250000000001,0.0
624,16,6,3,226,54,624.0,1.731375,2.0,5.452750000000002,3.9553,5.66165,6466.0,1.53235,4.86565,0.6666499999999997
625,14,4,3,226,54,625.0,0.8110250000000002,27.0,0.0,0.0,0.0,1230.0,0.0,3.124350000000001,0.0
626,14,6,5,226,54,626.0,0.014924999999999992,6.0,0.0,0.0,0.07959999999999993,240.0,0.0,0.3532250000000001,0.0
627,14,6,3,419,54,627.0,0.7264000000000006,4.0,4.636825000000001,4.860675,6.975174999999999,7358.0,3.4625999999999992,3.452749999999999,1.3283250000000009
628,14,6,3,226,5,628.0,0.6517249999999997,33.0,2.0547000000000017,0.497525,2.0796249999999996,2368.0,1.0895500000000005,1.77115,0.27362500000000006
629,16,4,5,419,5,629.0,0.6517249999999997,33.0,2.0547000000000017,0.497525,2.0796249999999996,2368.0,1.0895500000000005,1.77115,0.27362500000000006
630,19,4,9,351,79,630.0,0.8110250000000002,27.0,0.0,0.0,0.0,1230.0,0.0,3.124350000000001,0.0
631,11,4,9,351,79,631.0,0.6517249999999997,33.0,2.0547000000000017,0.497525,2.0796249999999996,2368.0,1.0895500000000005,1.77115,0.27362500000000006
632,19,6,9,351,79,632.0,0.915425,22.0,3.0398500000000017,3.41285,5.119575000000003,4096.0,1.6717,1.0696500000000007,0.6964999999999999
633,19,4,3,351,79,633.0,1.641825,30.0,2.218924999999999,0.58705,1.4925250000000012,2946.0,1.2139250000000006,2.3035749999999977,0.6219000000000002
634,19,4,9,294,79,634.0,1.5671500000000003,37.0,0.7114250000000001,0.0,0.422875,1849.0,1.1044749999999999,2.2089250000000007,0.18407500000000002
635,19,4,9,351,30,635.0,1.5671500000000003,37.0,0.7114250000000001,0.0,0.422875,1849.0,1.1044749999999999,2.2089250000000007,0.18407500000000002
636,11,6,3,294,30,636.0,0.373125,24.0,3.666675,1.3283500000000006,3.4726500000000002,3291.0,0.811,2.517374999999999,0.9402750000000002
637,9,8,5,101,29,637.0,0.6517249999999997,33.0,2.0547000000000017,0.497525,2.0796249999999996,2368.0,1.0895500000000005,1.77115,0.27362500000000006
638,1,8,5,101,29,638.0,0.05969999999999997,33.0,0.0,0.0,0.0,1093.0,0.0,3.4477500000000005,0.0
639,9,2,5,101,29,639.0,1.1890249999999996,13.0,5.323449999999998,3.4477749999999996,4.298525000000001,6565.0,3.1443000000000008,4.124399999999995,1.3731249999999997
640,9,8,7,101,29,640.0,1.641825,30.0,2.218924999999999,0.58705,1.4925250000000012,2946.0,1.2139250000000006,2.3035749999999977,0.6219000000000002
641,9,8,5,44,29,641.0,0.6865999999999997,5.0,5.308525000000004,5.756225000000001,2.875700000000001,5797.0,2.0248249999999994,4.198949999999997,1.5273750000000006
642,9,8,5,101,80,642.0,0.915425,22.0,3.0398500000000017,3.41285,5.119575000000003,4096.0,1.6717,1.0696500000000007,0.6964999999999999
643,1,2,7,44,80,643.0,0.6865999999999997,5.0,5.308525000000004,5.756225000000001,2.875700000000001,5797.0,2.0248249999999994,4.198949999999997,1.5273750000000006
644,6,5,2,39,42,644.0,1.5671500000000003,37.0,0.7114250000000001,0.0,0.422875,1849.0,1.1044749999999999,2.2089250000000007,0.18407500000000002
645,8,5,2,39,42,645.0,0.9850500000000006,35.0,0.0,0.0,0.0,1355.0,0.0,3.3730750000000014,0.0
646,6,7,2,39,42,646.0,0.014924999999999992,6.0,0.0,0.0,0.07959999999999993,240.0,0.0,0.3532250000000001,0.0
647,6,5,2,39,42,647.0,0.373125,24.0,3.666675,1.3283500000000006,3.4726500000000002,3291.0,0.811,2.517374999999999,0.9402750000000002
648,6,5,2,357,42,648.0,0.7264000000000006,4.0,4.636825000000001,4.860675,6.975174999999999,7358.0,3.4625999999999992,3.452749999999999,1.3283250000000009
649,6,5,2,39,17,649.0,0.6517249999999997,33.0,2.0547000000000017,0.497525,2.0796249999999996,2368.0,1.0895500000000005,1.77115,0.27362500000000006
650,8,7,2,357,17,650.0,1.5671500000000003,37.0,0.7114250000000001,0.0,0.422875,1849.0,1.1044749999999999,2.2089250000000007,0.18407500000000002
651,16,9,6,289,92,651.0,0.9850500000000006,35.0,0.0,0.0,0.0,1355.0,0.0,3.3730750000000014,0.0
652,18,9,6,289,92,652.0,1.731375,2.0,5.452750000000002,3.9553,5.66165,6466.0,1.53235,4.86565,0.6666499999999997
653,16,3,6,289,92,653.0,0.373125,24.0,3.666675,1.3283500000000006,3.4726500000000002,3291.0,0.811,2.517374999999999,0.9402750000000002
654,16,9,6,289,92,654.0,0.915425,22.0,3.0398500000000017,3.41285,5.119575000000003,4096.0,1.6717,1.0696500000000007,0.6964999999999999
655,16,9,6,107,92,655.0,0.05969999999999997,33.0,0.0,0.0,0.0,1093.0,0.0,3.4477500000000005,0.0
656,16,9,6,289,67,656.0,0.05969999999999997,33.0,0.0,0.0,0.0,1093.0,0.0,3.4477500000000005,0.0
657,18,3,6,107,67,657.0,0.05969999999999997,33.0,0.0,0.0,0.0,1093.0,0.0,3.4477500000000005,0.0
658,11,3,4,164,67,658.0,0.373125,24.0,3.666675,1.3283500000000006,3.4726500000000002,3291.0,0.811,2.517374999999999,0.9402750000000002
659,13,3,4,164,67,659.0,1.731375,2.0,5.452750000000002,3.9553,5.66165,6466.0,1.53235,4.86565,0.6666499999999997
660,11,9,4,164,67,660.0,1.731375,2.0,5.452750000000002,3.9553,5.66165,6466.0,1.53235,4.86565,0.6666499999999997
661,11,3,9,164,67,661.0,0.915425,22.0,3.0398500000000017,3.41285,5.119575000000003,4096.0,1.6717,1.0696500000000007,0.6964999999999999
662,11,3,4,232,67,662.0,0.23382499999999998,7.0,6.273699999999998,2.462650000000002,5.616999999999998,5844.0,2.5273499999999998,3.447725000000001,1.1442499999999998
663,11,3,4,164,92,663.0,0.6517249999999997,33.0,2.0547000000000017,0.497525,2.0796249999999996,2368.0,1.0895500000000005,1.77115,0.27362500000000006
664,13,9,9,232,92,664.0,0.05969999999999997,33.0,0.0,0.0,0.0,1093.0,0.0,3.4477500000000005,0.0
665,1,7,8,414,17,665.0,1.1890249999999996,13.0,5.323449999999998,3.4477749999999996,4.298525000000001,6565.0,3.1443000000000008,4.124399999999995,1.3731249999999997
666,3,7,8,414,17,666.0,0.7264000000000006,4.0,4.636825000000001,4.860675,6.975174999999999,7358.0,3.4625999999999992,3.452749999999999,1.3283250000000009
667,1,5,8,414,17,667.0,0.7264000000000006,4.0,4.636825000000001,4.860675,6.975174999999999,7358.0,3.4625999999999992,3.452749999999999,1.3283250000000009
668,1,7,4,414,17,668.0,1.641825,30.0,2.218924999999999,0.58705,1.4925250000000012,2946.0,1.2139250000000006,2.3035749999999977,0.6219000000000002
669,1,7,8,482,17,669.0,0.915425,22.0,3.0398500000000017,3.41285,5.119575000000003,4096.0,1.6717,1.0696500000000007,0.6964999999999999
670,1,7,8,414,42,670.0,0.915425,22.0,3.0398500000000017,3.41285,5.119575000000003,4096.0,1.6717,1.0696500000000007,0.6964999999999999
671,3,5,4,482,42,671.0,0.6865999999999997,5.0,5.308525000000004,5.756225000000001,2.875700000000001,5797.0,2.0248249999999994,4.198949999999997,1.5273750000000006
672,1,4,6,328,97,672.0,1.641825,30.0,2.218924999999999,0.58705,1.4925250000000012,2946.0,1.2139250000000006,2.3035749999999977,0.6219000000000002
673,1,4,6,328,97,673.0,0.373125,24.0,3.666675,1.3283500000000006,3.4726500000000002,3291.0,0.811,2.517374999999999,0.9402750000000002
674,1,10,6,328,97,674.0,0.373125,24.0,3.666675,1.3283500000000006,3.4726500000000002,3291.0,0.811,2.517374999999999,0.9402750000000002
675,1,4,5,328,97,675.0,0.014924999999999992,6.0,0.0,0.0,0.07959999999999993,240.0,0.0,0.3532250000000001,0.0
676,1,4,6,68,97,676.0,1.5671500000000003,37.0,0.7114250000000001,0.0,0.422875,1849.0,1.1044749999999999,2.2089250000000007,0.18407500000000002
677,1,4,6,328,97,677.0,1.731375,2.0,5.452750000000002,3.9553,5.66165,6466.0,1.53235,4.86565,0.6666499999999997
678,1,10,5,68,97,678.0,0.7264000000000006,4.0,4.636825000000001,4.860675,6.975174999999999,7358.0,3.4625999999999992,3.452749999999999,1.3283250000000009
679,11,9,2,78,47,679.0,0.8110250000000002,27.0,0.0,0.0,0.0,1230.0,0.0,3.124350000000001,0.0
680,11,9,2,78,47,680.0,1.641825,30.0,2.218924999999999,0.58705,1.4925250000000012,2946.0,1.2139250000000006,2.3035749999999977,0.6219000000000002
681,11,5,2,78,47,681.0,0.7264000000000006,4.0,4.636825000000001,4.860675,6.975174999999999,7358.0,3.4625999999999992,3.452749999999999,1.3283250000000009
682,11,9,10,78,47,682.0,0.6517249999999997,33.0,2.0547000000000017,0.497525,2.0796249999999996,2368.0,1.0895500000000005,1.77115,0.27362500000000006
683,11,9,2,318,47,683.0,0.915425,22.0,3.0398500000000017,3.41285,5.119575000000003,4096.0,1.6717,1.0696500000000007,0.6964999999999999
684,11,9,2,78,47,684.0,1.5671500000000003,37.0,0.7114250000000001,0.0,0.422875,1849.0,1.1044749999999999,2.2089250000000007,0.18407500000000002
685,11,5,10,318,47,685.0,0.6517249999999997,33.0,2.0547000000000017,0.497525,2.0796249999999996,2368.0,1.0895500000000005,1.77115,0.27362500000000006
686,16,2,8,453,22,686.0,0.6517249999999997,33.0,2.0547000000000017,0.497525,2.0796249999999996,2368.0,1.0895500000000005,1.77115,0.27362500000000006
687,16,2,8,453,22,687.0,0.6517249999999997,33.0,2.0547000000000017,0.497525,2.0796249999999996,2368.0,1.0895500000000005,1.77115,0.27362500000000006
688,16,8,8,453,22,688.0,0.9850500000000006,35.0,0.0,0.0,0.0,1355.0,0.0,3.3730750000000014,0.0
689,16,2,7,453,22,689.0,0.9850500000000006,35.0,0.0,0.0,0.0,1355.0,0.0,3.3730750000000014,0.0
690,16,2,8,443,22,690.0,0.915425,22.0,3.0398500000000017,3.41285,5.119575000000003,4096.0,1.6717,1.0696500000000007,0.6964999999999999
691,16,2,8,453,22,691.0,0.014924999999999992,6.0,0.0,0.0,0.07959999999999993,240.0,0.0,0.3532250000000001,0.0
692,16,8,7,443,22,692.0,0.014924999999999992,6.0,0.0,0.0,0.07959999999999993,240.0,0.0,0.3532250000000001,0.0
693,6,7,4,203,72,693.0,0.7264000000000006,4.0,4.636825000000001,4.860675,6.975174999999999,7358.0,3.4625999999999992,3.452749999999999,1.3283250000000009
694,6,7,4,203,72,694.0,0.9850500000000006,35.0,0.0,0.0,0.0,1355.0,0.0,3.3730750000000014,0.0
695,6,3,4,203,72,695.0,0.014924999999999992,6.0,0.0,0.0,0.07959999999999993,240.0,0.0,0.3532250000000001,0.0
696,6,7,3,203,72,696.0,0.014924999999999992,6.0,0.0,0.0,0.07959999999999993,240.0,0.0,0.3532250000000001,0.0
697,6,7,4,193,72,697.0,0.373125,24.0,3.666675,1.3283500000000006,3.4726500000000002,3291.0,0.811,2.517374999999999,0.9402750000000002
698,6,7,4,203,72,698.0,0.6517249999999997,33.0,2.0547000000000017,0.497525,2.0796249999999996,2368.0,1.0895500000000005,1.77115,0.27362500000000006
699,6,3,3,193,72,699.0,0.05969999999999997,33.0,0.0,0.0,0.0,1093.0,0.0,3.4477500000000005,0.0
700,8,1,3,140,59,700.0,0.6865999999999997,5.0,5.308525000000004,5.756225000000001,2.875700000000001,5797.0,2.0248249999999994,4.198949999999997,1.5273750000000006
701,4,1,3,140,59,701.0,0.05969999999999997,33.0,0.0,0.0,0.0,1093.0,0.0,3.4477500000000005,0.0
702,8,6,3,140,59,702.0,0.014924999999999992,6.0,0.0,0.0,0.07959999999999993,240.0,0.0,0.3532250000000001,0.0
703,8,1,6,140,59,703.0,0.05969999999999997,33.0,0.0,0.0,0.0,1093.0,0.0,3.4477500000000005,0.0
704,8,1,3,380,59,704.0,0.6865999999999997,5.0,5.308525000000004,5.756225000000001,2.875700000000001,5797.0,2.0248249999999994,4.198949999999997,1.5273750000000006
705,8,1,3,140,34,705.0,0.6865999999999997,5.0,5.308525000000004,5.756225000000001,2.875700000000001,5797.0,2.0248249999999994,4.198949999999997,1.5273750000000006
706,4,6,6,380,34,706.0,0.373125,24.0,3.666675,1.3283500000000006,3.4726500000000002,3291.0,0.811,2.517374999999999,0.9402750000000002
707,18,6,7,390,9,707.0,0.7264000000000006,4.0,4.636825000000001,4.860675,6.975174999999999,7358.0,3.4625999999999992,3.452749999999999,1.3283250000000009
708,14,6,7,390,9,708.0,0.6517249999999997,33.0,2.0547000000000017,0.497525,2.0796249999999996,2368.0,1.0895500000000005,1.77115,0.27362500000000006
709,18,2,7,390,9,709.0,0.8110250000000002,27.0,0.0,0.0,0.0,1230.0,0.0,3.124350000000001,0.0
710,18,6,2,390,9,710.0,1.1890249999999996,13.0,5.323449999999998,3.4477749999999996,4.298525000000001,6565.0,3.1443000000000008,4.124399999999995,1.3731249999999997
711,18,6,7,130,9,711.0,0.8110250000000002,27.0,0.0,0.0,0.0,1230.0,0.0,3.124350000000001,0.0
712,18,6,7,390,84,712.0,1.1890249999999996,13.0,5.323449999999998,3.4477749999999996,4.298525000000001,6565.0,3.1443000000000008,4.124399999999995,1.3731249999999997
713,14,2,2,130,84,713.0,0.23382499999999998,7.0,6.273699999999998,2.462650000000002,5.616999999999998,5844.0,2.5273499999999998,3.447725000000001,1.1442499999999998
714,13,3,5,15,34,714.0,0.23382499999999998,7.0,6.273699999999998,2.462650000000002,5.616999999999998,5844.0,2.5273499999999998,3.447725000000001,1.1442499999999998
715,19,3,5,15,34,715.0,0.23382499999999998,7.0,6.273699999999998,2.462650000000002,5.616999999999998,5844.0,2.5273499999999998,3.447725000000001,1.1442499999999998
716,13,9,5,15,34,716.0,1.5671500000000003,37.0,0.7114250000000001,0.0,0.422875,1849.0,1.1044749999999999,2.2089250000000007,0.18407500000000002
717,13,3,4,15,34,717.0,0.373125,24.0,3.666675,1.3283500000000006,3.4726500000000002,3291.0,0.811,2.517374999999999,0.9402750000000002
718,13,3,5,5,34,718.0,0.23382499999999998,7.0,6.273699999999998,2.462650000000002,5.616999999999998,5844.0,2.5273499999999998,3.447725000000001,1.1442499999999998
719,13,3,5,15,59,719.0,0.014924999999999992,6.0,0.0,0.0,0.07959999999999993,240.0,0.0,0.3532250000000001,0.0
720,19,9,4,5,59,720.0,0.23382499999999998,7.0,6.273699999999998,2.462650000000002,5.616999999999998,5844.0,2.5273499999999998,3.447725000000001,1.1442499999999998
721,3,8,10,265,84,721.0,0.7264000000000006,4.0,4.636825000000001,4.860675,6.975174999999999,7358.0,3.4625999999999992,3.452749999999999,1.3283250000000009
722,9,8,10,265,84,722.0,1.641825,30.0,2.218924999999999,0.58705,1.4925250000000012,2946.0,1.2139250000000006,2.3035749999999977,0.6219000000000002
723,3,4,10,265,84,723.0,1.731375,2.0,5.452750000000002,3.9553,5.66165,6466.0,1.53235,4.86565,0.6666499999999997
724,3,8,8,265,84,724.0,0.7264000000000006,4.0,4.636825000000001,4.860675,6.975174999999999,7358.0,3.4625999999999992,3.452749999999999,1.3283250000000009
725,3,8,10,255,84,725.0,1.5671500000000003,37.0,0.7114250000000001,0.0,0.422875,1849.0,1.1044749999999999,2.2089250000000007,0.18407500000000002
726,3,8,10,265,9,726.0,0.7264000000000006,4.0,4.636825000000001,4.860675,6.975174999999999,7358.0,3.4625999999999992,3.452749999999999,1.3283250000000009
727,9,4,8,255,9,727.0,0.6865999999999997,5.0,5.308525000000004,5.756225000000001,2.875700000000001,5797.0,2.0248249999999994,4.198949999999997,1.5273750000000006
728,5,3,4,421,40,728.0,0.8110250000000002,27.0,0.0,0.0,0.0,1230.0,0.0,3.124350000000001,0.0
729,7,3,4,421,40,729.0,1.641825,30.0,2.218924999999999,0.58705,1.4925250000000012,2946.0,1.2139250000000006,2.3035749999999977,0.6219000000000002
730,5,6,4,421,40,730.0,0.915425,22.0,3.0398500000000017,3.41285,5.119575000000003,4096.0,1.6717,1.0696500000000007,0.6964999999999999
731,5,3,6,421,40,731.0,0.23382499999999998,7.0,6.273699999999998,2.462650000000002,5.616999999999998,5844.0,2.5273499999999998,3.447725000000001,1.1442499999999998
732,5,3,4,412,40,732.0,0.23382499999999998,7.0,6.273699999999998,2.462650000000002,5.616999999999998,5844.0,2.5273499999999998,3.447725000000001,1.1442499999999998
733,5,3,4,421,66,733.0,1.5671500000000003,37.0,0.7114250000000001,0.0,0.422875,1849.0,1.1044749999999999,2.2089250000000007,0.18407500000000002
734,7,6,6,412,66,734.0,1.731375,2.0,5.452750000000002,3.9553,5.66165,6466.0,1.53235,4.86565,0.6666499999999997
735,15,7,9,171,90,735.0,0.915425,22.0,3.0398500000000017,3.41285,5.119575000000003,4096.0,1.6717,1.0696500000000007,0.6964999999999999
736,17,7,9,171,90,736.0,0.014924999999999992,6.0,0.0,0.0,0.07959999999999993,240.0,0.0,0.3532250000000001,0.0
737,15,1,9,171,90,737.0,0.9850500000000006,35.0,0.0,0.0,0.0,1355.0,0.0,3.3730750000000014,0.0
738,15,7,1,171,90,738.0,0.7264000000000006,4.0,4.636825000000001,4.860675,6.975174999999999,7358.0,3.4625999999999992,3.452749999999999,1.3283250000000009
739,15,7,9,162,90,739.0,1.641825,30.0,2.218924999999999,0.58705,1.4925250000000012,2946.0,1.2139250000000006,2.3035749999999977,0.6219000000000002
740,15,7,9,171,16,740.0,1.1890249999999996,13.0,5.323449999999998,3.4477749999999996,4.298525000000001,6565.0,3.1443000000000008,4.124399999999995,1.3731249999999997
741,17,1,1,162,16,741.0,1.1890249999999996,13.0,5.323449999999998,3.4477749999999996,4.298525000000001,6565.0,3.1443000000000008,4.124399999999995,1.3731249999999997
742,20,5,2,296,65,742.0,1.7811249999999998,12.0,6.9353750000000005,2.4527500000000004,4.895549999999997,6502.0,2.248725,3.263749999999999,1.4726500000000007
743,12,5,2,296,65,743.0,0.7264000000000006,4.0,4.636825000000001,4.860675,6.975174999999999,7358.0,3.4625999999999992,3.452749999999999,1.3283250000000009
744,20,8,2,296,65,744.0,1.5124000000000002,5.0,5.542224999999995,5.383025,5.278725,7416.0,3.184025000000001,5.6864750000000015,1.1243500000000004
745,20,5,3,296,65,745.0,2.5622249999999998,7.0,7.378049999999999,3.0796000000000006,3.0399000000000003,5945.0,2.358224999999998,4.427875000000004,1.0547
746,20,5,2,37,65,746.0,2.1293000000000024,26.0,5.164075000000001,1.9253500000000008,2.3333499999999985,5302.0,1.9651500000000006,4.144225000000002,0.4079499999999999
747,20,5,2,296,41,747.0,2.8060499999999995,9.0,4.945250000000002,3.3383,3.253725,5845.0,1.4576999999999998,2.8707249999999997,2.0994749999999986
748,12,8,3,37,41,748.0,0.6865999999999997,5.0,5.308525000000004,5.756225000000001,2.875700000000001,5797.0,2.0248249999999994,4.198949999999997,1.5273750000000006
749,10,10,7,46,15,749.0,0.23382499999999998,7.0,6.273699999999998,2.462650000000002,5.616999999999998,5844.0,2.5273499999999998,3.447725000000001,1.1442499999999998
750,2,10,7,46,15,750.0,1.5671500000000003,37.0,0.7114250000000001,0.0,0.422875,1849.0,1.1044749999999999,2.2089250000000007,0.18407500000000002
751,10,4,7,46,15,751.0,0.9850500000000006,35.0,0.0,0.0,0.0,1355.0,0.0,3.3730750000000014,0.0
752,10,10,8,46,15,752.0,0.9850500000000006,35.0,0.0,0.0,0.0,1355.0,0.0,3.3730750000000014,0.0
753,10,10,7,287,15,753.0,0.373125,24.0,3.666675,1.3283500000000006,3.4726500000000002,3291.0,0.811,2.517374999999999,0.9402750000000002
754,10,10,7,46,91,754.0,0.8110250000000002,27.0,0.0,0.0,0.0,1230.0,0.0,3.124350000000001,0.0
755,2,4,8,287,91,755.0,1.731375,2.0,5.452750000000002,3.9553,5.66165,6466.0,1.53235,4.86565,0.6666499999999997
756,7,4,8,109,3,756.0,0.23382499999999998,7.0,6.273699999999998,2.462650000000002,5.616999999999998,5844.0,2.5273499999999998,3.447725000000001,1.1442499999999998
757,10,4,8,109,3,757.0,0.9850500000000006,35.0,0.0,0.0,0.0,1355.0,0.0,3.3730750000000014,0.0
758,7,9,8,109,3,758.0,0.05969999999999997,33.0,0.0,0.0,0.0,1093.0,0.0,3.4477500000000005,0.0
759,7,4,4,109,3,759.0,2.8060499999999995,9.0,4.945250000000002,3.3383,3.253725,5845.0,1.4576999999999998,2.8707249999999997,2.0994749999999986
760,7,4,8,99,3,760.0,0.915425,22.0,3.0398500000000017,3.41285,5.119575000000003,4096.0,1.6717,1.0696500000000007,0.6964999999999999
761,7,4,8,109,3,761.0,1.5124000000000002,5.0,5.542224999999995,5.383025,5.278725,7416.0,3.184025000000001,5.6864750000000015,1.1243500000000004
762,10,9,4,99,3,762.0,2.5622249999999998,7.0,7.378049999999999,3.0796000000000006,3.0399000000000003,5945.0,2.358224999999998,4.427875000000004,1.0547
763,17,8,3,359,53,763.0,1.5124000000000002,5.0,5.542224999999995,5.383025,5.278725,7416.0,3.184025000000001,5.6864750000000015,1.1243500000000004
764,20,8,3,359,53,764.0,0.37810000000000005,4.0,6.641750000000001,8.099375000000002,8.76627499999999,8127.0,3.318575000000001,3.8259000000000007,0.9999999999999999
765,17,5,3,359,53,765.0,2.1293000000000024,26.0,5.164075000000001,1.9253500000000008,2.3333499999999985,5302.0,1.9651500000000006,4.144225000000002,0.4079499999999999
766,17,8,9,359,53,766.0,2.1293000000000024,26.0,5.164075000000001,1.9253500000000008,2.3333499999999985,5302.0,1.9651500000000006,4.144225000000002,0.4079499999999999
767,17,8,3,349,53,767.0,2.8060499999999995,9.0,4.945250000000002,3.3383,3.253725,5845.0,1.4576999999999998,2.8707249999999997,2.0994749999999986
768,17,8,3,359,53,768.0,2.8060499999999995,9.0,4.945250000000002,3.3383,3.253725,5845.0,1.4576999999999998,2.8707249999999997,2.0994749999999986
769,20,5,9,349,53,769.0,0.6815750000000002,26.0,1.7463,1.457775,1.960225,2670.0,0.8905249999999999,1.5771250000000006,0.9402749999999999
770,12,2,6,234,78,770.0,0.373125,24.0,3.666675,1.3283500000000006,3.4726500000000002,3291.0,0.811,2.517374999999999,0.9402750000000002
771,15,2,6,234,78,771.0,0.373125,24.0,3.666675,1.3283500000000006,3.4726500000000002,3291.0,0.811,2.517374999999999,0.9402750000000002
772,12,7,6,234,78,772.0,0.9850500000000006,35.0,0.0,0.0,0.0,1355.0,0.0,3.3730750000000014,0.0
773,12,2,7,234,78,773.0,1.1890249999999996,13.0,5.323449999999998,3.4477749999999996,4.298525000000001,6565.0,3.1443000000000008,4.124399999999995,1.3731249999999997
774,12,2,6,474,78,774.0,1.641825,30.0,2.218924999999999,0.58705,1.4925250000000012,2946.0,1.2139250000000006,2.3035749999999977,0.6219000000000002
775,12,2,6,234,78,775.0,1.641825,30.0,2.218924999999999,0.58705,1.4925250000000012,2946.0,1.2139250000000006,2.3035749999999977,0.6219000000000002
776,15,7,7,474,78,776.0,0.7264000000000006,4.0,4.636825000000001,4.860675,6.975174999999999,7358.0,3.4625999999999992,3.452749999999999,1.3283250000000009
