,jail_sentence,criminal_risk_radius,cop_catch_radius,criminal_risk_aversion,criminal_disconnectivity,Run,Centrum,Criminals in jail,Nieuw-West,Noord,Oost,Total crimes,West,Zuid,Zuidoost
1565,1,10,6,464,80,1565.0,0.5572500000000002,8.0,5.626849999999999,5.925274999999996,6.119424999999998,7184.0,1.7264,4.900450000000001,2.0895499999999982
1566,1,10,6,443,74,1566.0,0.8955500000000001,34.0,1.31845,1.3234000000000006,1.55725,2306.0,1.1890499999999997,1.2040250000000001,0.05472500000000005
1567,11,7,5,464,74,1567.0,1.54225,7.0,5.616975,2.552250000000001,6.721475000000001,6256.0,2.3781499999999998,3.1940749999999984,1.7462500000000003
1568,1,3,9,294,6,1568.0,0.36815,25.0,3.1443250000000003,1.7263750000000013,5.184049999999998,4094.0,1.3532750000000002,2.1989749999999986,0.96515
1569,13,3,9,294,6,1569.0,0.9800749999999999,32.0,1.472625,0.11442500000000001,1.005,2336.0,1.4378000000000006,2.83085,0.0
1570,1,2,9,294,6,1570.0,0.5970000000000001,26.0,1.8408000000000002,0.8606749999999995,1.9999749999999994,2493.0,1.398050000000001,2.114400000000002,0.5572249999999999
1571,1,3,4,294,6,1571.0,0.104475,5.0,5.811000000000003,5.626725000000001,3.7064499999999976,6952.0,3.2088749999999986,4.502425000000001,1.3283250000000002
1572,1,3,9,113,6,1572.0,0.6965000000000003,40.0,0.0,0.0,0.0,1222.0,0.0,3.26365,0.0
1573,1,3,9,294,16,1573.0,1.1343750000000004,32.0,0.9851000000000001,0.27862499999999996,1.5572249999999999,2421.0,1.0845999999999996,1.6915000000000007,0.5373249999999997
1574,13,2,4,113,16,1574.0,0.6318500000000001,26.0,2.3035250000000005,1.3383499999999995,1.358175,2490.0,1.3084750000000005,1.3681249999999998,0.233825
1575,11,7,4,44,56,1575.0,0.9601750000000001,30.0,1.1094750000000013,0.9353500000000001,1.114475,2314.0,1.3233999999999997,1.8010249999999999,0.44775
1576,3,7,4,44,56,1576.0,0.9800749999999999,32.0,1.472625,0.11442500000000001,1.005,2336.0,1.4378000000000006,2.83085,0.0
1577,11,7,4,44,56,1577.0,0.9800749999999999,32.0,1.472625,0.11442500000000001,1.005,2336.0,1.4378000000000006,2.83085,0.0
1578,11,7,8,44,56,1578.0,1.3184250000000006,36.0,0.45272500000000016,0.004974999999999999,0.184075,1780.0,1.074649999999999,3.1641750000000006,0.0
1579,11,7,4,363,56,1579.0,1.7065249999999998,34.0,0.26864999999999994,0.05472500000000005,1.2387749999999993,2352.0,1.2537,2.7810999999999995,0.24877499999999986
1580,11,7,4,44,66,1580.0,0.398025,2.0,5.7860249999999995,4.711599999999999,5.512375000000002,6742.0,1.2737250000000002,4.462675000000003,2.009925
1581,3,7,8,363,66,1581.0,0.9601750000000002,11.0,8.35825,2.5919999999999987,4.059749999999999,5992.0,0.7761249999999995,4.7214000000000045,1.9154
1582,16,5,6,419,81,1582.0,1.4925499999999994,39.0,0.7910250000000001,0.08955,0.8208999999999999,2001.0,0.9402749999999999,2.2736500000000013,0.21392500000000003
1583,8,5,6,419,81,1583.0,1.253700000000001,8.0,8.089550000000004,2.218849999999999,2.532299999999998,6530.0,2.6815249999999975,4.835774999999999,1.6865500000000002
1584,16,5,6,419,81,1584.0,0.104475,5.0,5.811000000000003,5.626725000000001,3.7064499999999976,6952.0,3.2088749999999986,4.502425000000001,1.3283250000000002
1585,16,5,6,419,81,1585.0,0.9601750000000002,11.0,8.35825,2.5919999999999987,4.059749999999999,5992.0,0.7761249999999995,4.7214000000000045,1.9154
1586,16,5,6,488,81,1586.0,1.4925499999999994,39.0,0.7910250000000001,0.08955,0.8208999999999999,2001.0,0.9402749999999999,2.2736500000000013,0.21392500000000003
1587,16,5,6,419,91,1587.0,0.9253500000000003,39.0,1.3432499999999996,0.35822499999999985,0.7761,2054.0,1.4228500000000002,1.676625,0.5025000000000002
1588,8,5,6,488,91,1588.0,0.6965000000000003,40.0,0.0,0.0,0.0,1222.0,0.0,3.26365,0.0
1589,6,10,2,169,31,1589.0,1.2785750000000007,30.0,2.333324999999999,1.039774999999999,1.223900000000001,2688.0,1.5323,2.378075,0.04975
1590,18,10,2,169,31,1590.0,0.36815,25.0,3.1443250000000003,1.7263750000000013,5.184049999999998,4094.0,1.3532750000000002,2.1989749999999986,0.96515
1591,6,9,2,169,31,1591.0,0.6318500000000001,26.0,2.3035250000000005,1.3383499999999995,1.358175,2490.0,1.3084750000000005,1.3681249999999998,0.233825
1592,6,10,1,169,31,1592.0,0.5721250000000001,35.0,0.0,0.0,0.0,1197.0,0.0,3.7314499999999997,0.0
1593,6,10,2,238,31,1593.0,0.9601750000000001,30.0,1.1094750000000013,0.9353500000000001,1.114475,2314.0,1.3233999999999997,1.8010249999999999,0.44775
1594,6,10,2,169,41,1594.0,0.9800749999999999,32.0,1.472625,0.11442500000000001,1.005,2336.0,1.4378000000000006,2.83085,0.0
1595,18,9,1,238,41,1595.0,0.5422750000000004,3.0,7.1194999999999995,5.681700000000001,2.602000000000001,6361.0,2.572175000000001,4.666625000000001,0.7064999999999998
1596,8,4,5,232,44,1596.0,0.5572500000000002,8.0,5.626849999999999,5.925274999999996,6.119424999999998,7184.0,1.7264,4.900450000000001,2.0895499999999982
1597,10,4,5,232,44,1597.0,1.3383250000000002,34.0,0.0,0.0,0.0,1544.0,0.0,4.0050250000000025,0.0
1598,8,3,5,232,44,1598.0,0.36815,25.0,3.1443250000000003,1.7263750000000013,5.184049999999998,4094.0,1.3532750000000002,2.1989749999999986,0.96515
1599,8,4,7,232,44,1599.0,1.4826499999999996,1.0,4.089550000000002,8.751300000000008,2.9802500000000003,7934.0,2.5223500000000003,5.5123500000000005,1.6915249999999997
1600,8,4,5,425,44,1600.0,1.3383250000000002,34.0,0.0,0.0,0.0,1544.0,0.0,4.0050250000000025,0.0
1601,8,4,5,232,54,1601.0,1.54225,7.0,5.616975,2.552250000000001,6.721475000000001,6256.0,2.3781499999999998,3.1940749999999984,1.7462500000000003
1602,10,3,7,425,54,1602.0,1.3184250000000006,36.0,0.45272500000000016,0.004974999999999999,0.184075,1780.0,1.074649999999999,3.1641750000000006,0.0
1603,18,9,10,482,94,1603.0,0.6318500000000001,26.0,2.3035250000000005,1.3383499999999995,1.358175,2490.0,1.3084750000000005,1.3681249999999998,0.233825
1604,0,9,10,482,94,1604.0,0.398025,2.0,5.7860249999999995,4.711599999999999,5.512375000000002,6742.0,1.2737250000000002,4.462675000000003,2.009925
1605,18,8,10,482,94,1605.0,0.9253749999999996,31.0,0.0,0.0,0.0,1380.0,0.0,3.75625,0.0
1606,18,9,3,482,94,1606.0,0.9253749999999996,31.0,0.0,0.0,0.0,1380.0,0.0,3.75625,0.0
1607,18,9,10,175,94,1607.0,1.54225,7.0,5.616975,2.552250000000001,6.721475000000001,6256.0,2.3781499999999998,3.1940749999999984,1.7462500000000003
1608,18,9,10,482,4,1608.0,0.36815,25.0,3.1443250000000003,1.7263750000000013,5.184049999999998,4094.0,1.3532750000000002,2.1989749999999986,0.96515
1609,0,8,3,175,4,1609.0,1.2785750000000007,30.0,2.333324999999999,1.039774999999999,1.223900000000001,2688.0,1.5323,2.378075,0.04975
1610,13,2,3,107,69,1610.0,0.398025,2.0,5.7860249999999995,4.711599999999999,5.512375000000002,6742.0,1.2737250000000002,4.462675000000003,2.009925
1611,5,2,3,107,69,1611.0,0.5721250000000001,35.0,0.0,0.0,0.0,1197.0,0.0,3.7314499999999997,0.0
1612,13,1,3,107,69,1612.0,1.1343750000000004,32.0,0.9851000000000001,0.27862499999999996,1.5572249999999999,2421.0,1.0845999999999996,1.6915000000000007,0.5373249999999997
1613,13,2,5,107,69,1613.0,0.9601750000000001,30.0,1.1094750000000013,0.9353500000000001,1.114475,2314.0,1.3233999999999997,1.8010249999999999,0.44775
1614,13,2,3,50,69,1614.0,0.9601750000000002,11.0,8.35825,2.5919999999999987,4.059749999999999,5992.0,0.7761249999999995,4.7214000000000045,1.9154
1615,13,2,3,107,29,1615.0,0.104475,5.0,5.811000000000003,5.626725000000001,3.7064499999999976,6952.0,3.2088749999999986,4.502425000000001,1.3283250000000002
1616,5,1,5,50,29,1616.0,0.9004999999999996,18.0,5.1393499999999985,2.039850000000001,2.905525000000001,4909.0,1.6168999999999993,3.2238249999999997,1.303475
1617,3,6,8,357,19,1617.0,0.5970000000000001,26.0,1.8408000000000002,0.8606749999999995,1.9999749999999994,2493.0,1.398050000000001,2.114400000000002,0.5572249999999999
1618,15,6,8,357,19,1618.0,0.0,5.0,0.6617249999999997,0.0,0.034825,600.0,0.0,1.2138999999999995,0.0
1619,3,6,8,357,19,1619.0,1.3084249999999995,29.0,0.8656999999999998,0.0647,0.6368750000000002,1990.0,1.323425,2.7513,0.0
1620,3,6,9,357,19,1620.0,0.36815,25.0,3.1443250000000003,1.7263750000000013,5.184049999999998,4094.0,1.3532750000000002,2.1989749999999986,0.96515
1621,3,6,8,300,19,1621.0,0.104475,5.0,5.811000000000003,5.626725000000001,3.7064499999999976,6952.0,3.2088749999999986,4.502425000000001,1.3283250000000002
1622,3,6,8,357,79,1622.0,0.104475,5.0,5.811000000000003,5.626725000000001,3.7064499999999976,6952.0,3.2088749999999986,4.502425000000001,1.3283250000000002
1623,15,6,9,300,79,1623.0,0.38804999999999984,8.0,9.532175000000002,3.8507249999999997,5.895650000000001,6541.0,2.0497250000000014,2.8606749999999987,1.4626750000000002
1624,5,5,2,451,50,1624.0,1.2785750000000007,30.0,2.333324999999999,1.039774999999999,1.223900000000001,2688.0,1.5323,2.378075,0.04975
1625,19,5,2,451,50,1625.0,1.54225,7.0,5.616975,2.552250000000001,6.721475000000001,6256.0,2.3781499999999998,3.1940749999999984,1.7462500000000003
1626,5,4,2,451,50,1626.0,0.398025,2.0,5.7860249999999995,4.711599999999999,5.512375000000002,6742.0,1.2737250000000002,4.462675000000003,2.009925
1627,5,5,8,451,50,1627.0,0.6965000000000003,40.0,0.0,0.0,0.0,1222.0,0.0,3.26365,0.0
1628,5,5,2,394,50,1628.0,1.54225,7.0,5.616975,2.552250000000001,6.721475000000001,6256.0,2.3781499999999998,3.1940749999999984,1.7462500000000003
1629,5,5,2,451,47,1629.0,0.597025,3.0,5.353225,4.641674999999998,7.2238,6788.0,2.4825500000000016,5.283449999999999,0.11442500000000004
1630,19,4,8,394,47,1630.0,0.5721250000000001,35.0,0.0,0.0,0.0,1197.0,0.0,3.7314499999999997,0.0
1631,15,9,7,201,0,1631.0,0.9154000000000003,4.0,9.268749999999994,4.134374999999997,5.049624999999999,6731.0,2.0497000000000005,4.422875000000002,0.1991
1632,9,9,7,201,0,1632.0,0.9154000000000003,4.0,9.268749999999994,4.134374999999997,5.049624999999999,6731.0,2.0497000000000005,4.422875000000002,0.1991
1633,15,9,7,201,0,1633.0,2.9801249999999997,41.0,0.8059499999999999,0.06467500000000005,0.701475,3109.0,2.0099000000000014,2.7910250000000003,0.0
1634,15,9,3,201,0,1634.0,2.9801249999999997,41.0,0.8059499999999999,0.06467500000000005,0.701475,3109.0,2.0099000000000014,2.7910250000000003,0.0
1635,15,9,7,144,0,1635.0,2.741375000000001,6.0,4.452700000000002,5.009874999999999,5.079625000000002,7221.0,2.442774999999999,6.20895,0.7313499999999997
1636,15,9,7,201,97,1636.0,0.9253500000000003,39.0,1.3432499999999996,0.35822499999999985,0.7761,2054.0,1.4228500000000002,1.676625,0.5025000000000002
1637,9,9,3,144,97,1637.0,3.2785250000000015,10.0,4.761225,4.537275000000003,2.756224999999999,6333.0,2.5322750000000003,2.248925,1.68655
1638,20,2,5,326,25,1638.0,1.6219500000000002,31.0,0.6318499999999999,0.11442499999999997,0.2587249999999999,2131.0,1.1442750000000006,3.0198499999999995,0.1094500000000001
1639,4,2,5,326,25,1639.0,0.9950500000000004,24.0,1.9503000000000008,0.35322499999999996,1.8905249999999993,2821.0,1.6219250000000005,3.7413,0.37810000000000005
1640,20,2,5,326,25,1640.0,2.0148749999999986,32.0,0.6069749999999999,0.004974999999999999,0.72635,2054.0,1.5671499999999994,2.054749999999998,0.0
1641,20,2,5,326,25,1641.0,1.7164249999999996,38.0,0.0,0.019899999999999998,0.31839999999999985,1695.0,0.5522250000000001,2.895474999999999,0.0
1642,20,2,5,19,25,1642.0,1.014950000000001,30.0,0.5821000000000001,0.0,0.6766250000000007,1936.0,1.3134250000000005,2.691549999999998,0.0
1643,20,2,5,326,72,1643.0,2.079574999999998,35.0,0.403,0.06964999999999998,0.7114249999999998,2159.0,1.801,1.70645,0.0
1644,4,2,5,19,72,1644.0,0.5970000000000001,26.0,1.8408000000000002,0.8606749999999995,1.9999749999999994,2493.0,1.398050000000001,2.114400000000002,0.5572249999999999
1645,10,7,9,76,75,1645.0,0.597025,3.0,5.353225,4.641674999999998,7.2238,6788.0,2.4825500000000016,5.283449999999999,0.11442500000000004
1646,14,7,9,76,75,1646.0,0.36815,25.0,3.1443250000000003,1.7263750000000013,5.184049999999998,4094.0,1.3532750000000002,2.1989749999999986,0.96515
1647,10,6,9,76,75,1647.0,0.6965000000000003,40.0,0.0,0.0,0.0,1222.0,0.0,3.26365,0.0
1648,10,7,10,76,75,1648.0,0.597025,3.0,5.353225,4.641674999999998,7.2238,6788.0,2.4825500000000016,5.283449999999999,0.11442500000000004
1649,10,7,9,269,75,1649.0,0.597025,3.0,5.353225,4.641674999999998,7.2238,6788.0,2.4825500000000016,5.283449999999999,0.11442500000000004
1650,10,7,9,76,22,1650.0,1.4925499999999994,39.0,0.7910250000000001,0.08955,0.8208999999999999,2001.0,0.9402749999999999,2.2736500000000013,0.21392500000000003
1651,14,6,10,269,22,1651.0,1.4925499999999994,39.0,0.7910250000000001,0.08955,0.8208999999999999,2001.0,0.9402749999999999,2.2736500000000013,0.21392500000000003
1652,7,1,6,13,88,1652.0,0.9800749999999999,32.0,1.472625,0.11442500000000001,1.005,2336.0,1.4378000000000006,2.83085,0.0
1653,17,1,6,13,88,1653.0,0.5572500000000002,8.0,5.626849999999999,5.925274999999996,6.119424999999998,7184.0,1.7264,4.900450000000001,2.0895499999999982
1654,7,3,6,13,88,1654.0,2.7563249999999986,8.0,4.9601999999999995,3.4776500000000006,3.0847000000000007,6034.0,1.8706250000000006,4.656674999999999,0.9154000000000011
1655,7,1,4,13,88,1655.0,1.253700000000001,8.0,8.089550000000004,2.218849999999999,2.532299999999998,6530.0,2.6815249999999975,4.835774999999999,1.6865500000000002
1656,7,1,6,82,88,1656.0,1.4925499999999994,39.0,0.7910250000000001,0.08955,0.8208999999999999,2001.0,0.9402749999999999,2.2736500000000013,0.21392500000000003
1657,7,1,6,13,85,1657.0,0.104475,5.0,5.811000000000003,5.626725000000001,3.7064499999999976,6952.0,3.2088749999999986,4.502425000000001,1.3283250000000002
1658,17,3,4,82,85,1658.0,1.54225,7.0,5.616975,2.552250000000001,6.721475000000001,6256.0,2.3781499999999998,3.1940749999999984,1.7462500000000003
1659,17,6,1,263,38,1659.0,0.5572500000000002,8.0,5.626849999999999,5.925274999999996,6.119424999999998,7184.0,1.7264,4.900450000000001,2.0895499999999982
1660,7,6,1,263,38,1660.0,3.2785250000000015,10.0,4.761225,4.537275000000003,2.756224999999999,6333.0,2.5322750000000003,2.248925,1.68655
1661,17,7,1,263,38,1661.0,0.5472499999999999,10.0,3.696575,1.4278249999999997,2.616975,3815.0,1.0646750000000003,2.9801249999999997,0.1293500000000001
1662,17,6,9,263,38,1662.0,1.253700000000001,8.0,8.089550000000004,2.218849999999999,2.532299999999998,6530.0,2.6815249999999975,4.835774999999999,1.6865500000000002
1663,17,6,1,332,38,1663.0,0.9253500000000003,39.0,1.3432499999999996,0.35822499999999985,0.7761,2054.0,1.4228500000000002,1.676625,0.5025000000000002
1664,17,6,1,263,35,1664.0,2.7563249999999986,8.0,4.9601999999999995,3.4776500000000006,3.0847000000000007,6034.0,1.8706250000000006,4.656674999999999,0.9154000000000011
1665,7,7,9,332,35,1665.0,0.9154000000000003,4.0,9.268749999999994,4.134374999999997,5.049624999999999,6731.0,2.0497000000000005,4.422875000000002,0.1991
1666,12,4,8,138,13,1666.0,0.597025,3.0,5.353225,4.641674999999998,7.2238,6788.0,2.4825500000000016,5.283449999999999,0.11442500000000004
1667,2,4,8,138,13,1667.0,0.34327500000000016,18.0,4.144249999999999,3.552325,4.850624999999998,5292.0,1.213899999999999,3.318399999999999,1.0348500000000007
1668,12,5,8,138,13,1668.0,0.8955500000000001,34.0,1.31845,1.3234000000000006,1.55725,2306.0,1.1890499999999997,1.2040250000000001,0.05472500000000005
1669,12,4,7,138,13,1669.0,0.34327500000000016,18.0,4.144249999999999,3.552325,4.850624999999998,5292.0,1.213899999999999,3.318399999999999,1.0348500000000007
1670,12,4,8,457,13,1670.0,0.5721250000000001,35.0,0.0,0.0,0.0,1197.0,0.0,3.7314499999999997,0.0
1671,12,4,8,138,10,1671.0,0.5721250000000001,35.0,0.0,0.0,0.0,1197.0,0.0,3.7314499999999997,0.0
1672,2,5,7,457,10,1672.0,1.3383250000000002,34.0,0.0,0.0,0.0,1544.0,0.0,4.0050250000000025,0.0
1673,2,8,4,388,63,1673.0,1.3383250000000002,34.0,0.0,0.0,0.0,1544.0,0.0,4.0050250000000025,0.0
1674,12,8,4,388,63,1674.0,0.0,5.0,0.6617249999999997,0.0,0.034825,600.0,0.0,1.2138999999999995,0.0
1675,2,10,4,388,63,1675.0,1.1691500000000008,6.0,5.432800000000001,3.5870499999999996,2.7960000000000007,5701.0,2.8956000000000013,3.8657,1.5373
1676,2,8,2,388,63,1676.0,1.54225,7.0,5.616975,2.552250000000001,6.721475000000001,6256.0,2.3781499999999998,3.1940749999999984,1.7462500000000003
1677,2,8,4,207,63,1677.0,0.5472499999999999,10.0,3.696575,1.4278249999999997,2.616975,3815.0,1.0646750000000003,2.9801249999999997,0.1293500000000001
1678,2,8,4,388,60,1678.0,0.9800749999999999,32.0,1.472625,0.11442500000000001,1.005,2336.0,1.4378000000000006,2.83085,0.0
1679,12,10,2,207,60,1679.0,1.7065249999999998,34.0,0.26864999999999994,0.05472500000000005,1.2387749999999993,2352.0,1.2537,2.7810999999999995,0.24877499999999986
1680,1,4,7,123,34,1680.0,1.2935000000000005,38.0,0.9054499999999993,0.2189,1.3482500000000002,2225.0,1.2487250000000008,1.9402749999999986,0.18407500000000013
1681,7,4,7,123,34,1681.0,2.7563249999999986,8.0,4.9601999999999995,3.4776500000000006,3.0847000000000007,6034.0,1.8706250000000006,4.656674999999999,0.9154000000000011
1682,1,7,7,123,34,1682.0,2.9801249999999997,41.0,0.8059499999999999,0.06467500000000005,0.701475,3109.0,2.0099000000000014,2.7910250000000003,0.0
1683,1,4,6,123,34,1683.0,1.0248499999999996,9.0,6.402999999999997,1.955225,2.139299999999998,6134.0,1.6617,3.8060499999999986,2.164150000000001
1684,1,4,7,128,34,1684.0,0.104475,5.0,5.811000000000003,5.626725000000001,3.7064499999999976,6952.0,3.2088749999999986,4.502425000000001,1.3283250000000002
1685,1,4,7,123,0,1685.0,0.5721250000000001,35.0,0.0,0.0,0.0,1197.0,0.0,3.7314499999999997,0.0
1686,7,7,6,128,0,1686.0,1.0248499999999996,9.0,6.402999999999997,1.955225,2.139299999999998,6134.0,1.6617,3.8060499999999986,2.164150000000001
1687,11,8,2,373,84,1687.0,0.6318500000000001,26.0,2.3035250000000005,1.3383499999999995,1.358175,2490.0,1.3084750000000005,1.3681249999999998,0.233825
1688,17,8,2,373,84,1688.0,2.9801249999999997,41.0,0.8059499999999999,0.06467500000000005,0.701475,3109.0,2.0099000000000014,2.7910250000000003,0.0
1689,11,3,2,373,84,1689.0,0.6965000000000003,40.0,0.0,0.0,0.0,1222.0,0.0,3.26365,0.0
1690,11,8,2,373,84,1690.0,3.2785250000000015,10.0,4.761225,4.537275000000003,2.756224999999999,6333.0,2.5322750000000003,2.248925,1.68655
1691,11,8,2,378,84,1691.0,2.3633000000000006,20.0,4.2488,4.149224999999999,2.4427749999999997,4898.0,2.3730749999999996,2.343224999999999,1.1790999999999996
1692,11,8,2,373,50,1692.0,1.2935000000000005,38.0,0.9054499999999993,0.2189,1.3482500000000002,2225.0,1.2487250000000008,1.9402749999999986,0.18407500000000013
1693,17,3,2,378,50,1693.0,0.9601750000000001,30.0,1.1094750000000013,0.9353500000000001,1.114475,2314.0,1.3233999999999997,1.8010249999999999,0.44775
1694,16,2,9,248,59,1694.0,0.6318500000000001,26.0,2.3035250000000005,1.3383499999999995,1.358175,2490.0,1.3084750000000005,1.3681249999999998,0.233825
1695,12,2,9,248,59,1695.0,1.4826499999999996,1.0,4.089550000000002,8.751300000000008,2.9802500000000003,7934.0,2.5223500000000003,5.5123500000000005,1.6915249999999997
1696,16,9,9,248,59,1696.0,3.2785250000000015,10.0,4.761225,4.537275000000003,2.756224999999999,6333.0,2.5322750000000003,2.248925,1.68655
1697,16,2,4,248,59,1697.0,0.9800749999999999,32.0,1.472625,0.11442500000000001,1.005,2336.0,1.4378000000000006,2.83085,0.0
1698,16,2,9,253,59,1698.0,1.0248499999999996,9.0,6.402999999999997,1.955225,2.139299999999998,6134.0,1.6617,3.8060499999999986,2.164150000000001
1699,16,2,9,248,75,1699.0,0.9004999999999996,18.0,5.1393499999999985,2.039850000000001,2.905525000000001,4909.0,1.6168999999999993,3.2238249999999997,1.303475
1700,12,9,4,253,75,1700.0,0.5572500000000002,8.0,5.626849999999999,5.925274999999996,6.119424999999998,7184.0,1.7264,4.900450000000001,2.0895499999999982
1701,6,6,4,498,9,1701.0,0.5970000000000001,26.0,1.8408000000000002,0.8606749999999995,1.9999749999999994,2493.0,1.398050000000001,2.114400000000002,0.5572249999999999
1702,2,6,4,498,9,1702.0,0.597025,3.0,5.353225,4.641674999999998,7.2238,6788.0,2.4825500000000016,5.283449999999999,0.11442500000000004
1703,6,5,4,498,9,1703.0,0.34327500000000016,18.0,4.144249999999999,3.552325,4.850624999999998,5292.0,1.213899999999999,3.318399999999999,1.0348500000000007
1704,6,6,9,498,9,1704.0,1.4826499999999996,1.0,4.089550000000002,8.751300000000008,2.9802500000000003,7934.0,2.5223500000000003,5.5123500000000005,1.6915249999999997
1705,6,6,4,3,9,1705.0,0.5472499999999999,10.0,3.696575,1.4278249999999997,2.616975,3815.0,1.0646750000000003,2.9801249999999997,0.1293500000000001
1706,6,6,4,498,25,1706.0,3.2785250000000015,10.0,4.761225,4.537275000000003,2.756224999999999,6333.0,2.5322750000000003,2.248925,1.68655
1707,2,5,9,3,25,1707.0,0.9601750000000002,11.0,8.35825,2.5919999999999987,4.059749999999999,5992.0,0.7761249999999995,4.7214000000000045,1.9154
1708,9,3,1,435,22,1708.0,0.34327500000000016,18.0,4.144249999999999,3.552325,4.850624999999998,5292.0,1.213899999999999,3.318399999999999,1.0348500000000007
1709,10,3,1,435,22,1709.0,2.741375000000001,6.0,4.452700000000002,5.009874999999999,5.079625000000002,7221.0,2.442774999999999,6.20895,0.7313499999999997
1710,9,8,1,435,22,1710.0,0.6318500000000001,26.0,2.3035250000000005,1.3383499999999995,1.358175,2490.0,1.3084750000000005,1.3681249999999998,0.233825
1711,9,3,5,435,22,1711.0,0.5572500000000002,8.0,5.626849999999999,5.925274999999996,6.119424999999998,7184.0,1.7264,4.900450000000001,2.0895499999999982
1712,9,3,1,316,22,1712.0,1.4826499999999996,1.0,4.089550000000002,8.751300000000008,2.9802500000000003,7934.0,2.5223500000000003,5.5123500000000005,1.6915249999999997
1713,9,3,1,435,63,1713.0,2.7563249999999986,8.0,4.9601999999999995,3.4776500000000006,3.0847000000000007,6034.0,1.8706250000000006,4.656674999999999,0.9154000000000011
1714,10,8,5,316,63,1714.0,2.3633000000000006,20.0,4.2488,4.149224999999999,2.4427749999999997,4898.0,2.3730749999999996,2.343224999999999,1.1790999999999996
1715,19,7,6,185,72,1715.0,0.38804999999999984,8.0,9.532175000000002,3.8507249999999997,5.895650000000001,6541.0,2.0497250000000014,2.8606749999999987,1.4626750000000002
1716,20,7,6,185,72,1716.0,0.3781000000000003,16.0,5.089624999999999,2.0447249999999992,5.069725000000002,4946.0,1.656675,2.960174999999999,1.0398000000000005
1717,19,4,6,185,72,1717.0,0.38804999999999984,8.0,9.532175000000002,3.8507249999999997,5.895650000000001,6541.0,2.0497250000000014,2.8606749999999987,1.4626750000000002
1718,19,7,10,185,72,1718.0,3.2785250000000015,10.0,4.761225,4.537275000000003,2.756224999999999,6333.0,2.5322750000000003,2.248925,1.68655
1719,19,7,6,66,72,1719.0,3.2785250000000015,10.0,4.761225,4.537275000000003,2.756224999999999,6333.0,2.5322750000000003,2.248925,1.68655
1720,19,7,6,185,13,1720.0,1.3084249999999995,29.0,0.8656999999999998,0.0647,0.6368750000000002,1990.0,1.323425,2.7513,0.0
1721,20,4,10,66,13,1721.0,0.9353,31.0,0.726375,0.06965000000000005,0.9055000000000003,1702.0,0.6566999999999998,2.5273999999999996,0.10944999999999999
1722,14,5,3,310,97,1722.0,2.741375000000001,6.0,4.452700000000002,5.009874999999999,5.079625000000002,7221.0,2.442774999999999,6.20895,0.7313499999999997
1723,15,5,3,310,97,1723.0,2.7563249999999986,8.0,4.9601999999999995,3.4776500000000006,3.0847000000000007,6034.0,1.8706250000000006,4.656674999999999,0.9154000000000011
1724,14,6,3,310,97,1724.0,2.9801249999999997,41.0,0.8059499999999999,0.06467500000000005,0.701475,3109.0,2.0099000000000014,2.7910250000000003,0.0
1725,14,5,7,310,97,1725.0,0.597025,3.0,5.353225,4.641674999999998,7.2238,6788.0,2.4825500000000016,5.283449999999999,0.11442500000000004
1726,14,5,3,191,97,1726.0,2.079574999999998,35.0,0.403,0.06964999999999998,0.7114249999999998,2159.0,1.801,1.70645,0.0
1727,14,5,3,310,38,1727.0,0.9253749999999996,31.0,0.0,0.0,0.0,1380.0,0.0,3.75625,0.0
1728,15,6,7,191,38,1728.0,0.0,5.0,0.6617249999999997,0.0,0.034825,600.0,0.0,1.2138999999999995,0.0
1729,4,9,8,60,47,1729.0,1.3084249999999995,29.0,0.8656999999999998,0.0647,0.6368750000000002,1990.0,1.323425,2.7513,0.0
1730,5,9,8,60,47,1730.0,0.5970000000000001,26.0,1.8408000000000002,0.8606749999999995,1.9999749999999994,2493.0,1.398050000000001,2.114400000000002,0.5572249999999999
1731,4,2,8,60,47,1731.0,1.4925499999999994,39.0,0.7910250000000001,0.08955,0.8208999999999999,2001.0,0.9402749999999999,2.2736500000000013,0.21392500000000003
1732,4,9,3,60,47,1732.0,0.9253749999999996,31.0,0.0,0.0,0.0,1380.0,0.0,3.75625,0.0
1733,4,9,8,441,47,1733.0,1.2785750000000007,30.0,2.333324999999999,1.039774999999999,1.223900000000001,2688.0,1.5323,2.378075,0.04975
1734,4,9,8,60,88,1734.0,1.1343750000000004,32.0,0.9851000000000001,0.27862499999999996,1.5572249999999999,2421.0,1.0845999999999996,1.6915000000000007,0.5373249999999997
1735,5,2,3,441,88,1735.0,1.253700000000001,8.0,8.089550000000004,2.218849999999999,2.532299999999998,6530.0,2.6815249999999975,4.835774999999999,1.6865500000000002
1736,3,2,4,154,78,1736.0,0.9154000000000003,4.0,9.268749999999994,4.134374999999997,5.049624999999999,6731.0,2.0497000000000005,4.422875000000002,0.1991
1737,1,2,4,154,78,1737.0,0.34327500000000016,18.0,4.144249999999999,3.552325,4.850624999999998,5292.0,1.213899999999999,3.318399999999999,1.0348500000000007
1738,3,9,4,154,78,1738.0,0.5970999999999996,25.0,2.323375,1.9402750000000009,3.9054749999999996,3466.0,1.80095,1.7910500000000018,0.4825749999999999
1739,3,2,5,154,78,1739.0,0.8955500000000001,34.0,1.31845,1.3234000000000006,1.55725,2306.0,1.1890499999999997,1.2040250000000001,0.05472500000000005
